X1	X2	weight
ADPRHL1	KLF4	16.4028832734779
HDAC9	GJA4	16.401163771175
HIC1	TMCC1	16.3643600108813
TRIM7	AGAP6	16.3283326586977
UNG	ITGA10	16.3181788510782
AKR1C2	PARVB	16.3114946504746
NRCAM	TRIM7	16.2935404707405
IGF2	PRR4	16.2881688537125
HSBP1L1	TRIM7	16.2735150301098
ATP2A1	CCDC84	16.2648217658627
BDKRB1	CCDC84	16.2574309041028
ZNF423	CYP1B1	16.2226700196794
PXDN	HMOX1	16.1657869988674
SYTL2	PARVB	16.1462997649091
MBP	PGLYRP4	16.1329954943549
SYTL2	EPHX1	16.0868721934516
TRIM7	GBP6	16.0810649884005
CSF3R	RUNX2	16.0627860458858
HDAC9	ERN1	16.002622580708
STUM	AKR1C2	15.9349616432158
ZNF423	ZBTB9	15.9094839723932
IGF2	FLT4	15.8418022276646
AKR1C2	HGD	15.8396198103717
RINL	ITGA10	15.8350507897019
SPACA4	FN1	15.6155287707776
GPSM3	PIK3R5	15.5643599264327
FAM198B	ADCY4	15.5476170386871
ST6GALNAC5	AADAC	15.5473609501611
SEMA6B	PTCHD4	15.4379609405715
HGD	HMOX1	15.4217788638077
GSTA1	FTL	15.3930314181741
TLL1	CCDC84	15.3850532246528
AGAP6	CCDC84	15.3843057710284
MAT2A	AKR1C2	15.3771904801199
MFAP4	RUNX2	15.3081454597824
NTRK2	SEMA6B	15.2741119106509
SEMA6B	KYAT1	15.2725036373256
ARIH2	AKR1C2	15.2509627730645
IGF2	LDLRAD2	15.246961118093
VASH1	UNG	15.2178374198641
BRI3	PDGFRA	15.1597211461353
KCNQ3	AKR1C2	15.1111598258483
CTGF	AKR1C2	15.102448002011
OCA2	TMCC1	15.0750244071961
SYTL2	RILPL2	15.0219325029326
ASNS	HMOX1	15.0102325156894
SYTL2	CARS	14.9665611768769
FLT4	TNS3	14.9245962995827
DQX1	SEMA6B	14.9149951988743
UNG	CSF1R	14.8446548930638
ADAMTSL3	AKR1C2	14.8441951048281
SYTL2	GJA4	14.8378864527172
MSANTD2	AKR1C2	14.8131221495502
SPP1	GSTA1	14.7936222148875
MAFB	CLASP1	14.7851235464506
AIF1	SEMA6B	14.7786671571212
SYTL2	FRMD4A	14.755844823141
USP54	RUNX2	14.7355232040914
ZNF547	AKR1C2	14.708713834544
SYTL2	ARNTL2	14.6447346276881
ATP2A1	SEMA6B	14.6353387474432
C16orf89	TMEM200A	14.6085864357119
DDAH2	CARS	14.6014098303672
SYTL2	FBN2	14.5904271001328
PPP1R18	ADCY4	14.576742862299
NTRK2	AKR1C2	14.522867762559
HDAC9	TAT	14.4762103933098
ANKRD10	AKR1C2	14.4743636100076
PIK3R5	PXDN	14.4628375095523
ZNF423	TMCO6	14.4432783212211
CACNG4	SYTL2	14.4195798865776
USP54	HLX	14.3808760332428
SEMA6B	PRB2	14.3699264778638
SYTL2	ADAMTSL3	14.3675725635147
CELF6	LDLRAD2	14.3643097138761
CCDC14	SEMA6B	14.3511623873771
CCL2	HMOX1	14.3121067616237
RINL	PHACTR3	14.2980464274218
ZNF423	NPIPA7	14.2971992386096
ZNF354B	AKR1C2	14.2944875781864
VASH1	TMCC1	14.2815414594094
ZNF423	ADPRHL2	14.2780976251228
SRSF6	SEMA6B	14.265631938456
AKR1C2	KYAT1	14.1686960912944
RTKN2	GSTA1	14.1641333665413
FAM107A	CX3CR1	14.123206710166
CCNJL	PRR4	14.0990732474003
CLASP1	CSF3R	14.0814691508715
CSF3R	LOC100996693	14.0790950122364
AKR1C2	RASL11A	14.0064544507928
RBM6	PRR4	13.9736816136747
CEACAM21	SEMA6B	13.9587390736839
TPSD1	SEMA6B	13.925540343509
FLT4	ANO7	13.8786679412281
PRF1	HSF4	13.8783700225205
ORC6	AKR1C2	13.831077373409
CACNG4	TMCC1	13.8246550926379
SEMA6B	PRB3	13.8242768238412
PPP1R18	HSF4	13.7748357689708
LDLRAD2	ITGA10	13.7376866348654
SEMA6B	LINC00896	13.7066121515062
SEMA6B	CST2	13.6733180443699
SPACA4	HLX	13.6543284499582
SEMA6B	CST4	13.6522890402822
ID3	AKR1C2	13.6089604741281
AGAP6	SEMA6B	13.591901134491
SRSF6	AKR1C2	13.562396825072
UNG	HOMER2	13.5585886748288
DCSTAMP	C11orf45	13.5216693674659
SPP1	HMOX1	13.4284865286191
AKR1C2	GBP6	13.4236118129256
MSANTD2	PRR4	13.3557217839528
SYTL2	CCDC14	13.3517234745064
GPX3	AKR1C2	13.3034859559959
TMEM200A	PLA2G7	13.2989334240515
IL1B	LRRC25	13.2770821359099
AARSD1	AKR1C2	13.2732715808003
MOGAT2	AKR1C2	13.2167114353013
VKORC1	FN1	13.2119710949199
PLCB4	AKR1C2	13.1660548209518
GOLGA7B	PRR4	13.1600075011151
SLC35D3	AKR1C2	13.1537100419904
BDKRB1	TMCC1	13.1047446877423
CELF2	PRR4	13.0362219428014
FCN1	HMOX1	13.0310764767491
AKR1C2	PNMT	13.0299443161465
CHI3L1	ANO7	13.0133612179769
AKR1C2	C19orf18	13.0115083442948
ALDH3A1	PRR4	12.9733641386403
FLT4	LEFTY1	12.9596232493795
SLC9A3	FAM198B	12.9427996096225
KCNK13	PRR4	12.9382315057522
SOD3	CLASP1	12.9348574941212
SYTL2	CMYA5	12.8744641567571
CHST15	PRR4	12.8698733968582
GPX3	HMOX1	12.8369169972885
NNMT	PRR4	12.788039945386
GSTA2	HMOX1	12.7826461894853
SLC9A3	ADCY4	12.7813680184229
PROX1	SLC9A3	12.7737982858479
HLX	ITGA10	12.7645080177603
RINL	FKBP5	12.7464638717397
FN1	KYAT1	12.7352236228779
ITLN2	AKR1C2	12.7206996559105
ALOX15B	TMCC1	12.709899746649
PKP2	RINL	12.625375235455
LDLRAD2	CEP72	12.6246901180403
ATP2A1	FERMT3	12.6209781636252
UNG	HKDC1	12.6165169404605
ECHDC2	PRR4	12.6094992253705
FRMD4A	FLT4	12.5879380785813
LTF	PRR4	12.5708979855279
ATP2A1	FN1	12.5446302316149
PPP1R18	LOC107987462	12.5266074768848
SYTL2	FCN1	12.4913686635733
RINL	CLEC10A	12.4778499773272
ASIC3	FN1	12.4387798428483
ATP2A1	PRR4	12.3652617864656
USP54	LILRB2	12.3078556218507
PLEKHD1	PRR4	12.2578433996781
TAT	TMCC1	12.2379340882987
ADPRHL1	AHRR	12.2142007501856
ARL11	FERMT3	12.2106285560357
ATP2A1	PIK3R5	12.1509812141202
GGH	PRR4	12.146862104983
MFAP4	BRI3	12.1307428871606
CELF6	PROX1	12.111131082401
FN1	FAM83D	12.0902701640152
CHI3L1	LEFTY1	12.0748371293355
RUNX2	HGD	12.0728005829657
TF	LOC100996693	12.0492403257061
