X1	X2	weight
ENSG00000123352	ENSG00000117525	18.7733263539938
ENSG00000118508	ENSG00000115705	18.7416909275692
ENSG00000123352	ENSG00000171097	18.7416112777853
ENSG00000183963	ENSG00000115414	18.717332973573
ENSG00000166348	ENSG00000167680	18.6079219287307
ENSG00000186166	ENSG00000260001	18.5940135182068
ENSG00000102935	ENSG00000177202	18.5747291222946
ENSG00000109920	ENSG00000151632	18.5485380579026
ENSG00000114353	ENSG00000121335	18.5455184964493
ENSG00000091513	ENSG00000243955	18.3839647453305
ENSG00000123352	ENSG00000121335	18.3531978067934
ENSG00000163218	ENSG00000146054	18.3006787558207
ENSG00000198917	ENSG00000123352	18.2502893703523
ENSG00000146054	ENSG00000112877	18.1487950760534
ENSG00000164713	ENSG00000187994	18.1088028482184
ENSG00000213722	ENSG00000164713	18.0851220454846
ENSG00000114353	ENSG00000104635	18.0684049243769
ENSG00000120458	ENSG00000146054	17.9485111448192
ENSG00000102935	ENSG00000140254	17.9423542083835
ENSG00000177519	ENSG00000186166	17.876752449533
ENSG00000153531	ENSG00000133048	17.8735703628306
ENSG00000117266	ENSG00000146054	17.8545068926743
ENSG00000114353	ENSG00000197870	17.8125260545047
ENSG00000166348	ENSG00000151632	17.7727807223836
ENSG00000114353	ENSG00000173110	17.7726519901689
ENSG00000146054	ENSG00000157404	17.7098889637072
ENSG00000091129	ENSG00000123352	17.6785724046545
ENSG00000146054	ENSG00000213588	17.6719357287911
ENSG00000123352	ENSG00000170369	17.6235873120021
ENSG00000225828	ENSG00000146054	17.6152342485883
ENSG00000176387	ENSG00000146054	17.6135861689583
ENSG00000186166	ENSG00000124507	17.5319593727074
ENSG00000123352	ENSG00000101441	17.4774589732146
ENSG00000088448	ENSG00000146054	17.4672450307448
ENSG00000177479	ENSG00000186166	17.3911912252824
ENSG00000105609	ENSG00000100292	17.3862513318282
ENSG00000213588	ENSG00000186166	17.3667667889105
ENSG00000079257	ENSG00000146054	17.320724640901
ENSG00000102935	ENSG00000115648	17.2074771095605
ENSG00000121310	ENSG00000146054	17.2017259949361
ENSG00000221887	ENSG00000151632	17.091632631276
ENSG00000076248	ENSG00000126262	17.0762620128004
ENSG00000115956	ENSG00000167680	17.0304459651836
ENSG00000163463	ENSG00000151632	17.0105707780013
ENSG00000146205	ENSG00000167680	16.9825042444605
ENSG00000174473	ENSG00000172765	16.8529885589194
