X1	X2	weight
90527	170954	6.50858210848964
51363	2867	6.48946174033591
55608	1646	6.47148459673025
389084	8291	6.38628409372981
1281	29842	6.30805106228469
3215	7124	6.28525081530774
219833	3394	6.2588460815043
833	2335	6.25010250201578
81849	11006	6.24411089718625
113622	7374	6.23759173653079
3956	219833	6.20976759513975
389084	107987462	6.10644496587161
118788	5341	6.08492921546999
389084	4837	6.06586228444607
159195	4688	6.05043701764434
2213	100507588	6.02523760300604
151473	1524	6.00094231049514
2852	170954	5.98558535117851
80168	83706	5.94045239524042
53827	219833	5.93859915451824
1281	2006	5.92306366816953
2203	219833	5.91000608843136
11170	247	5.89734388272273
11170	7092	5.88465981880513
1524	116154	5.83221764026517
8637	1296	5.8136269686187
1281	2326	5.80443407385242
947	389084	5.80037563682866
487	126364	5.76983415864106
4155	107987462	5.76192685064447
487	170954	5.7571490123222
79684	29993	5.73339276803481
7092	2867	5.68148184535994
219833	10462	5.6230351912848
219833	387496	5.61722379562823
833	4155	5.60097036516488
9046	219833	5.57677309711104
117608	159195	5.56007085041346
27232	63940	5.55229791497058
6550	860	5.54894255350172
55911	199	5.54365870684402
219833	219972	5.5217849179592
219833	54	5.50025831506391
219833	2359	5.47624013763951
1116	151473	5.4376024948942
79083	7133	5.43103318182328
8637	170954	5.37777564945408
29906	1277	5.37340112954082
23129	221504	5.37175082159882
2289	219833	5.36643313264254
8911	4210	5.33908666356714
389084	653361	5.33314852729161
219833	5409	5.317441640507
166348	196883	5.22674104838595
80168	1296	5.22431531163526
1474	7124	5.17984349436616
3491	2006	5.16716491044768
84174	1524	5.16082395190523
3491	1469	5.16032122518509
84908	1490	5.14904029689189
8911	640	5.13731735408627
11170	3310	5.09450536230637
8911	10859	5.08753166811874
10383	1296	5.08545244803969
84908	51205	5.07364289690934
29842	247	5.0518120314477
440498	5341	5.0345312578074
8911	107987462	5.01018957187998
3491	26261	5.00169174451017
8038	2	4.99885073717797
3491	6525	4.98411456377509
23332	56729	4.96377749762246
7018	163351	4.96259241516203
4155	283349	4.94397889438064
159195	8515	4.90137019322404
3310	2867	4.8866066476975
85352	23332	4.88019064550314
2867	53829	4.87350404784677
117608	7374	4.83502762337919
727897	221504	4.83352038365934
57127	51313	4.827816457985
2852	6688	4.82531196655013
27232	820	4.80011770370103
1281	7704	4.79544081175863
50486	23332	4.7806379162937
23332	340146	4.77476445733993
1116	79001	4.76270611139336
6252	159195	4.76134611441932
487	7133	4.73821560683179
4897	1524	4.73783213267938
3875	22846	4.72398878679121
27340	170954	4.67908886310161
487	6688	4.65874216176964
53826	28234	4.60885324421099
5341	5409	4.59244528853091
10517	81621	4.59161432497215
1281	90527	4.53656552952848
1000	2	4.51021061553185
8911	2210	4.49974096045289
7018	2701	4.48098260338431
114789	1524	4.47550443965947
159195	60437	4.41776959324895
165545	1594	4.41632501557352
57016	1524	4.41425370411335
7133	1836	4.40042204505997
8637	3142	4.39722198116356
8637	6688	4.39199980707393
22889	29993	4.38209572220472
55082	159195	4.36414078732985
81621	8515	4.34226514234297
8637	55911	4.34153890865565
2006	107987462	4.32115139083562
247	1469	4.31820843296364
8911	5027	4.31240957246266
3291	7045	4.29530042107608
1836	3689	4.23079938477454
51363	7837	4.22966386988377
2289	1524	4.22592210423334
10517	883	4.20279371368968
7057	23360	4.2017994228742
54742	1524	4.1803430943323
1281	29906	4.16124068953404
3762	6688	4.16108070068539
55374	7133	4.15635924977595
3045	1277	4.15186827103573
400224	9314	4.13680077075344
8637	23129	4.13382906241895
1089	55911	4.08114363158412
5318	1524	4.07473260029996
7852	1469	4.06733169762944
100462977	5156	4.06033229097893
57413	1524	4.04297723224117
440	51205	4.0360597196914
50486	5156	4.03215724449851
487	929	4.00820698601408
1281	9381	4.00762339408194
487	23533	4.00361557254226
3762	3689	3.98982041548889
1281	84174	3.95822646337664
7018	3549	3.93260530882813
55608	29993	3.92277283161303
7124	10462	3.92098403492874
7092	64581	3.89888809719921
84908	57491	3.88184479407322
10517	2934	3.87347290773074
487	22846	3.86551864796747
1474	84879	3.85643991007801
883	8515	3.84702130415917
56475	3067	3.84643166605046
2289	3142	3.8406150118358
26002	151473	3.84056917006782
60677	9314	3.80557888324316
147685	29993	3.80405355288707
440603	23360	3.779252182605
51363	116154	3.76524014759122
100462977	4157	3.7607315592768
1441	27181	3.72696423456969
25798	3776	3.71464889696062
79001	6440	3.70860706998107
80168	3689	3.70470254270136
55227	159195	3.70224948793977
84513	10793	3.70111601389915
4210	221504	3.70019434964087
4615	90527	3.70016799225836
1836	23533	3.65440172465686
10383	6688	3.64172924029781
1116	2878	3.63370512600057
7133	2289	3.6328819900746
10383	55911	3.61193988134589
101059938	23129	3.61165028223006
123920	2289	3.59965570755638
7767	60437	3.58998635525456
2289	7124	3.58796486798934
7124	219972	3.54206720425712
1116	5409	3.54026016075033
81621	414189	3.51756727889506
4210	90527	3.51162230793238
8637	7045	3.4937667446518
84174	820	3.48896591112361
2201	883	3.47376436677375
84617	159195	3.4728452400487
54518	3040	3.45415403488153
2619	4843	3.45056867341618
165545	7045	3.44847317525043
1281	4837	3.44401258524586
8637	22846	3.44136695195353
10659	1545	3.43464111454761
2619	1470	3.41332953777327
344657	9509	3.41267457803553
50856	883	3.39720229695615
84419	7133	3.39524460219432
7124	5409	3.3796320431027
487	2268	3.37267463072601
2852	10288	3.37262442856244
55225	159195	3.36526117468557
79001	1441	3.36378519946767
159195	653361	3.33559947799793
7092	221504	3.33162923533637
79608	50636	3.32542447140077
2619	1472	3.30860330958536
219972	3689	3.29145171149269
70	57127	3.28677714687396
10180	400823	3.28350271898718
60677	2934	3.28094061529014
4210	3291	3.2713201525723
1089	10180	3.2691045974292
5545	51168	3.2651721049091
4897	883	3.25847729880525
375057	79608	3.2309792587013
1281	114789	3.22833213263914
10517	375057	3.21517425578618
90527	107987462	3.19459828152871
79083	107987462	3.19380166950049
1382	130589	3.16597922248098
1843	5129	3.16497592667939
3491	5129	3.16077783921063
487	10288	3.15015520315183
9846	221504	3.14687260168021
7092	116154	3.13425292750769
1490	5409	3.13058296725906
140828	8515	3.12491194732384
151473	637	3.08012052040515
375057	130872	3.07974606162008
26002	1441	3.05407920856544
3491	9311	3.03965317105638
2525	8515	3.0318114254687
7767	440603	3.02335148407198
10517	247	3.00888100503326
117289	2852	3.00376331404719
10517	60437	3.00040498967449
247	163351	2.99495538969949
55374	7045	2.99037803176016
56475	7374	2.98870409173163
1474	3762	2.9832420643209
833	3687	2.98018635352527
3762	3055	2.9801564157466
727897	54936	2.979437969932
3491	84196	2.97499280190571
1281	283349	2.93476724044663
3305	57127	2.92983325095691
247	7345	2.91135862091703
727897	101059938	2.90495787802561
90527	80301	2.89896542902224
3481	5409	2.89521726620112
10517	148170	2.89287637531366
4897	3786	2.86477994411506
7852	883	2.86407608622754
1281	4948	2.84305758420683
25798	4313	2.84104041471654
7704	3310	2.80947488284477
833	118788	2.80934464737682
348	3762	2.80880337064787
487	10261	2.80709740557047
9846	1474	2.80566315136327
247	2624	2.79063364566417
7704	56659	2.78687849618166
3875	5409	2.77602965507237
55691	5409	2.77447987502235
637	8515	2.77268462874852
10288	1836	2.77173248468834
636	1441	2.76092244871313
2066	116154	2.75587344746237
7837	1470	2.74875432790463
1281	2289	2.7470698601852
3875	440498	2.74018474077249
6573	27181	2.7377871180309
84617	6440	2.73657684040532
54780	1545	2.73542820022459
9491	4615	2.72816757088889
6573	2852	2.72368325174685
6898	116154	2.70745887841163
151473	6898	2.70585172640214
54518	3039	2.6903365053233
151473	2066	2.68919157432624
57413	820	2.67344725770603
151473	3310	2.67312609459217
54742	6480	2.67176688433936
50486	1474	2.66556877719657
84617	151473	2.66209003727952
833	1545	2.65809391161534
3310	116154	2.64998457334229
2983	7045	2.64870981147598
114801	10637	2.64487698689822
440603	79684	2.63096278455797
8637	4615	2.63076697760694
7092	4210	2.61613298556003
151473	53829	2.61569436258703
4588	23430	2.6122447380294
487	60437	2.61221624810814
22846	219972	2.59322103776832
487	107987462	2.59033649407343
56475	2934	2.5895534093648
7092	10261	2.58386305116069
8637	1230	2.5541755970332
83442	6440	2.55389320451045
8637	10261	2.54453174063827
55608	1950	2.54387492844882
247	50636	2.53728958702127
51363	366	2.52994028186048
56659	116154	2.51894546904855
1089	7075	2.51336810993657
833	2268	2.50386280826267
56729	883	2.49648795237108
340146	133308	2.49137807035859
3043	10180	2.48821475485861
3045	10180	2.46426911136181
820	2289	2.45657344201272
4897	8515	2.45472981174043
5660	6440	2.43273526835612
1808	165545	2.42062111378657
80168	7077	2.41417613055118
151473	28234	2.4118299625634
118788	2213	2.40527573711845
2052	81501	2.38909314228345
27181	6280	2.38632990910473
4696	1441	2.37969814708389
10383	118788	2.37614727559882
3491	55374	2.36990496133732
440603	79608	2.3582606501577
247	4897	2.35459697135872
487	80301	2.34027369975394
5318	126432	2.33421456235693
126432	2289	2.29901812046531
5649	8515	2.28600100760775
4837	1836	2.28543274925023
