X1	X2	weight
1191	10501	40.0307570371729
26998	11272	34.1508324743151
1191	1524	32.6573525735306
159195	1191	31.8939849107198
63940	1191	31.6749024026243
283131	2268	30.4585116445392
7173	23023	30.095489794425
2348	11272	29.9249513282511
1441	26998	29.3658648478077
6649	26998	28.611861508811
1191	2512	28.5986877707222
2771	11272	28.5843502734931
6347	1191	28.2681947890682
637	1191	28.0845261520859
1646	338657	27.8339134991782
1191	653247	27.7008767314696
283131	100507588	27.5102956456998
9935	4914	27.0145892493979
150094	26998	26.9937662478825
3310	1191	26.9283722743341
56892	1191	26.843470411869
10425	283131	26.5463467176602
1441	4914	26.4448562533625
283131	221504	26.2010304821262
2348	170954	26.1844931422889
2619	26998	26.0219955386501
283131	6347	25.9931424129413
7374	10501	25.9740445833098
283131	366	25.5655313729677
3551	283131	25.4822091537808
2114	26998	25.260553528055
283131	10859	24.9374140773467
22889	283131	24.6524712529156
283131	8291	24.6110677073629
3481	2348	24.3217697603638
10501	11272	24.293656374227
729238	283131	24.1298484500958
7852	26998	23.7488096501357
2348	1808	23.63720235545
202333	26998	23.5497154961046
401944	10501	23.3117876108597
6280	26998	23.2494410981298
10993	26998	23.2252922587262
2348	4542	22.918076499562
65244	1469	22.8344790890259
171169	7173	22.8165196312038
100507547	1258	22.5388803334963
123920	2348	22.516595169311
100507547	100507588	22.4926442319954
4615	2348	22.3333685363665
375057	2348	22.3070857527315
90527	7173	22.2292457872946
1116	1646	22.0431790651988
284306	1606	22.0221681289714
4588	2348	21.8695299763896
113622	10501	21.8259365066521
54843	860	21.7291396176229
860	3162	21.7129032309632
3875	7173	21.6871802356315
65244	171169	21.6619270602177
2348	55691	21.4971916017995
4914	130589	21.4845247258922
100507547	2512	21.4807208701079
1113	2938	21.4112229218295
4588	7173	21.3791202478996
1490	2348	21.3436937555949
2995	4914	21.1894910031531
113622	1646	21.1834079031041
25984	2348	21.1605284324002
196883	10501	21.0942105082912
11170	1646	21.0352020079589
219833	23023	20.9618237986675
27092	2348	20.9309074955672
23332	10501	20.8680717278986
81786	6550	20.7413666101075
113622	54843	20.5898243167717
120425	2348	20.5702540100468
2348	400823	20.5363329205902
84658	2348	20.2029904402027
23332	1646	20.1959888562843
2348	1836	20.1806698200708
7133	2348	20.1582304278679
1646	53826	20.1018261952938
2348	79608	19.9339571476516
57016	2348	19.9236189411904
6440	81786	19.7639443280515
729238	4914	19.7615294611519
27128	2348	19.633221669587
963	2348	19.6154257632654
487	7173	19.575444083047
65244	29993	19.5609725243525
2348	60625	19.5560971463609
65244	55691	19.5039952183103
2348	56892	19.4754394509171
1524	10501	19.4428710740043
2335	51313	19.3738271600941
114801	11272	19.3507884746272
23090	26261	19.1929985172681
1116	401944	19.1700890621453
7173	53829	19.1571249191171
23023	196883	19.13747190701
10501	1469	18.9493227930849
2335	196883	18.8907503419378
200185	338657	18.8536842694064
338657	50636	18.8332117075967
90527	338657	18.8197604902531
65244	2152	18.7733263539938
10981	7173	18.7416909275692
65244	883	18.7416112777853
6525	2335	18.717332973573
159195	10501	18.6079219287307
338657	100507588	18.5940135182068
23090	171169	18.5747291222946
23360	1646	18.5485380579026
2771	653247	18.5455184964493
7018	2938	18.3839647453305
65244	653247	18.3531978067934
57115	81786	18.3006787558207
51490	65244	18.2502893703523
81786	55722	18.1487950760534
25798	126432	18.1088028482184
23564	25798	18.0851220454846
2771	23516	18.0684049243769
79684	81786	17.9485111448192
23090	90527	17.9423542083835
56475	338657	17.876752449533
113622	1116	17.8735703628306
5129	81786	17.8545068926743
2771	5544	17.8125260545047
159195	1646	17.7727807223836
2771	3310	17.7726519901689
81786	3815	17.7098889637072
4897	65244	17.6785724046545
81786	221504	17.6719357287911
65244	1470	17.6235873120021
100128071	81786	17.6152342485883
3291	81786	17.6135861689583
338657	29993	17.5319593727074
65244	1472	17.4774589732146
55608	81786	17.4672450307448
10425	338657	17.3911912252824
10990	3162	17.3862513318282
221504	338657	17.3667667889105
56925	81786	17.320724640901
23090	79083	17.2074771095605
55268	81786	17.2017259949361
284293	1646	17.091632631276
7374	2867	17.0762620128004
5341	10501	17.0304459651836
200185	1646	17.0105707780013
50636	10501	16.9825042444605
442117	23023	16.8529885589194
1524	11272	16.8164768835778
51205	338657	16.7896435853245
2938	79616	16.7625520243417
81786	387496	16.7506660044241
6347	338657	16.7185901821164
1646	90527	16.6177486239315
55082	1646	16.5274184995323
7018	23023	16.4914772838344
8000	114801	16.4890843464668
219833	53826	16.4348616471624
3551	338657	16.4232364746373
113622	9314	16.4028832734779
9734	2701	16.401163771175
3090	23023	16.3643600108813
81786	414189	16.3283326586977
7374	8515	16.3181788510782
1646	29780	16.3114946504746
4897	81786	16.2935404707405
3481	11272	16.2881688537125
440498	81786	16.2735150301098
487	338657	16.2648217658627
623	338657	16.2574309041028
23090	1545	16.2226700196794
7837	3162	16.1657869988674
54843	29780	16.1462997649091
4155	57115	16.1329954943549
54843	2052	16.0868721934516
81786	163351	16.0810649884005
1441	860	16.0627860458858
9734	2081	16.002622580708
375057	1646	15.9349616432158
23090	221504	15.9094839723932
3481	2324	15.8418022276646
1646	3081	15.8396198103717
126432	8515	15.8350507897019
171169	2335	15.6155287707776
63940	23533	15.5643599264327
51313	196883	15.5476170386871
81849	13	15.5473609501611
10501	442213	15.4379609405715
3081	3162	15.4217788638077
2938	2512	15.3930314181741
7092	338657	15.3850532246528
414189	338657	15.3843057710284
4144	1646	15.3771904801199
4239	860	15.3081454597824
4915	10501	15.2741119106509
10501	883	15.2725036373256
10425	1646	15.2509627730645
3481	401944	15.246961118093
22846	7374	15.2178374198641
25798	5156	15.1597211461353
3786	1646	15.1111598258483
1490	1646	15.102448002011
4948	23023	15.0750244071961
54843	196383	15.0219325029326
440	3162	15.0102325156894
54843	833	14.9665611768769
2324	64759	14.9245962995827
165545	10501	14.9149951988743
7374	1436	14.8446548930638
57188	1646	14.8441951048281
54843	2701	14.8378864527172
79684	1646	14.8131221495502
6696	2938	14.7936222148875
9935	23332	14.7851235464506
199	10501	14.7786671571212
54843	55691	14.755844823141
159195	860	14.7355232040914
284306	1646	14.708713834544
54843	56938	14.6447346276881
487	10501	14.6353387474432
146556	114801	14.6085864357119
23564	833	14.6014098303672
54843	2201	14.5904271001328
170954	196883	14.576742862299
4915	1646	14.522867762559
9734	6898	14.4762103933098
55608	1646	14.4743636100076
23533	7837	14.4628375095523
23090	55374	14.4432783212211
27092	54843	14.4195798865776
159195	3142	14.3808760332428
10501	653247	14.3699264778638
54843	57188	14.3675725635147
60677	401944	14.3643097138761
64770	10501	14.3511623873771
6347	3162	14.3121067616237
126432	116154	14.2980464274218
23090	101059938	14.2971992386096
117608	1646	14.2944875781864
22846	23023	14.2815414594094
23090	54936	14.2780976251228
6431	10501	14.265631938456
1646	883	14.1686960912944
219790	2938	14.1641333665413
11170	1524	14.123206710166
79616	11272	14.0990732474003
23332	1441	14.0814691508715
1441	100996693	14.0790950122364
1646	387496	14.0064544507928
10180	11272	13.9736816136747
90273	10501	13.9587390736839
23430	10501	13.925540343509
2324	50636	13.8786679412281
5551	3299	13.8783700225205
23594	1646	13.831077373409
27092	23023	13.8246550926379
10501	5544	13.8242768238412
170954	3299	13.7748357689708
401944	8515	13.7376866348654
10501	150197	13.7066121515062
10501	1470	13.6733180443699
171169	3142	13.6543284499582
10501	1472	13.6522890402822
3399	1646	13.6089604741281
414189	10501	13.591901134491
6431	1646	13.562396825072
7374	9455	13.5585886748288
81501	219833	13.5216693674659
6696	3162	13.4284865286191
1646	163351	13.4236118129256
79684	11272	13.3557217839528
54843	64770	13.3517234745064
2878	1646	13.3034859559959
114801	7941	13.2989334240515
3553	126364	13.2770821359099
80755	1646	13.2732715808003
80168	1646	13.2167114353013
79001	2335	13.2119710949199
5332	1646	13.1660548209518
401647	11272	13.1600075011151
340146	1646	13.1537100419904
623	23023	13.1047446877423
10659	11272	13.0362219428014
2219	3162	13.0310764767491
1646	5409	13.0299443161465
1116	50636	13.0133612179769
1646	147685	13.0115083442948
218	11272	12.9733641386403
2324	10637	12.9596232493795
6550	51313	12.9427996096225
56659	11272	12.9382315057522
6649	23332	12.9348574941212
54843	202333	12.8744641567571
51363	11272	12.8698733968582
2878	3162	12.8369169972885
4837	11272	12.788039945386
2939	3162	12.7826461894853
6550	196883	12.7813680184229
5629	6550	12.7737982858479
3142	8515	12.7645080177603
126432	2289	12.7464638717397
2335	883	12.7352236228779
142683	1646	12.7206996559105
247	23023	12.709899746649
5318	126432	12.625375235455
401944	55722	12.6246901180403
487	83706	12.6209781636252
7374	80201	12.6165169404605
55268	11272	12.6094992253705
55691	2324	12.5879380785813
4057	11272	12.5708979855279
487	2335	12.5446302316149
170954	107987462	12.5266074768848
54843	2219	12.4913686635733
126432	10462	12.4778499773272
9311	2335	12.4387798428483
487	11272	12.3652617864656
159195	10288	12.3078556218507
400224	11272	12.2578433996781
6898	23023	12.2379340882987
113622	57491	12.2142007501856
115761	83706	12.2106285560357
487	23533	12.1509812141202
8836	11272	12.146862104983
4239	25798	12.1307428871606
60677	5629	12.111131082401
2335	81610	12.0902701640152
1116	10637	12.0748371293355
860	3081	12.0728005829657
7018	100996693	12.0492403257061
11170	50636	12.0009739814356
1836	23533	11.9759394389868
10590	29780	11.9741196291817
9935	27181	11.9642989708619
1116	833	11.9473104170143
401944	218	11.9466979596277
343578	23023	11.9300066386405
114801	4337	11.9275684973694
6440	5629	11.9256852323515
55760	3777	11.9168224333811
84174	11272	11.9042701611417
60677	196883	11.829905450582
23360	1524	11.8105570743088
51313	8515	11.77878824595
10590	8515	11.7641442484678
414189	11272	11.7354183538951
1382	860	11.7331564044101
9935	64759	11.7306575065647
55691	3142	11.6685343430347
4239	23360	11.6426255860105
171169	170954	11.6217334982367
7345	11272	11.6115539017785
2324	400823	11.6012425940686
200185	196883	11.6007562405648
2219	2335	11.5735649552552
23533	10859	11.5602966218844
83706	79698	11.5556534013547
3142	55722	11.5494738906672
2335	90273	11.539190649401
3142	84901	11.5276000205024
3142	2201	11.5027487795613
114801	3081	11.4970440593598
170954	64759	11.4745560434497
6440	196883	11.461577114584
3142	442213	11.4309108763794
27092	1116	11.4280486916054
2335	150197	11.4276285099622
8675	401944	11.4187685325191
170954	929	11.3595280275027
2324	1836	11.3475651067187
2289	11272	11.3465395259664
3142	29993	11.3313942551148
196883	8515	11.3295229785577
1441	3067	11.3169882809234
23332	27202	11.3097220691441
3090	170954	11.2851587876988
54780	401944	11.2716900381856
53826	57491	11.2653371293606
727897	3299	11.2270925371891
5156	10637	11.2006179354401
2525	3067	11.1905717827193
107987462	7940	11.1901546704755
10517	401944	11.1870100097376
1116	148170	11.1830533942517
55911	196883	11.1509846243874
5629	1258	11.1483409810957
81693	170954	11.0989856505229
219833	116154	11.0639501846461
5629	100507588	11.0560182576116
23533	653361	10.9779726647771
159195	23360	10.9604756584546
90527	170954	10.9557828779603
113622	84513	10.9439071120321
8038	2324	10.9387095747105
25798	63940	10.9218726990089
1116	400823	10.9165966946892
6550	1524	10.9160146803573
401944	7903	10.9030717452583
1441	133308	10.8981786210797
5566	81849	10.8332430387932
84419	2324	10.7929725454969
118788	860	10.7862931199748
81849	56999	10.7859332822542
57016	401944	10.7815792669096
10590	55722	10.7631483486986
170954	8515	10.6897512608283
5156	84901	10.6736674566706
4843	196883	10.6435974131725
4615	23332	10.6222994042624
11170	81621	10.6092400838188
51313	55722	10.6082804261897
5551	5341	10.6059095502643
6696	860	10.5836898192183
56475	23332	10.553252158976
114789	1524	10.551949593978
60677	1524	10.4761785293516
401944	414189	10.4677629343989
401944	163351	10.3960979380014
196883	55722	10.3473933587269
284293	1524	10.344099280516
57115	100996693	10.3292595417659
80301	1524	10.3231261048145
487	3142	10.2666793362824
3489	23332	10.2421957193419
10370	196883	10.2017244394646
81849	8515	10.1332564417603
6252	196883	10.08133432664
5629	29993	10.0670051556929
3481	3067	10.0652315138549
22846	196883	10.0544577688714
6439	401944	10.0398694306403
113622	4057	10.039132392112
3142	170691	10.0101209449403
3299	100507588	10.007071824852
107987462	27181	9.99870301029395
727897	1469	9.97891449810555
151473	1524	9.97557905984493
6688	1524	9.95940469256728
114801	1230	9.95818178188201
4542	2268	9.9492208464656
6440	1524	9.9456227976915
81849	960	9.93655119489116
1116	202333	9.93565015591006
1116	60625	9.91942491512247
4588	170954	9.90815868023676
5566	159195	9.89989008888657
85479	860	9.88138642858415
4313	92304	9.87845684908924
727897	26261	9.85060279105722
9935	11173	9.79342753523257
9935	55722	9.77810798350667
8038	3142	9.76946034410557
1524	8515	9.7599646272114
23360	50636	9.74208694184024
171169	3055	9.73363373586662
55691	53826	9.73195345118589
860	90273	9.73121332870895
5409	860	9.72251285615117
56952	860	9.71460088540632
8038	860	9.68460432689242
7124	7837	9.63755247840724
23360	57491	9.62536888403634
4216	13	9.60898044575027
57646	860	9.58918814021032
100128071	196883	9.54347275919974
90627	1469	9.53422257841533
159195	80301	9.50410815727609
3142	100505495	9.49420799795987
218	196883	9.49258558320959
9046	219833	9.48474357214057
53826	84901	9.46798188767135
114801	3687	9.46546368439565
170954	1594	9.45573706123276
7045	196883	9.44020852505862
114801	27180	9.41816650422498
23332	51363	9.40860431753286
23332	218	9.40390242436405
64344	1524	9.39650903972568
5629	51205	9.39427207799303
23332	2512	9.37308089715763
6573	23332	9.3601854337127
114801	10261	9.34061279444652
4542	107987462	9.27824202266858
487	51313	9.27799563503385
1441	4843	9.25680921459637
637	51313	9.22773667705644
5629	623	9.20280953137351
3481	50636	9.20263522361282
8836	10590	9.18813429362159
3310	219833	9.17890762872471
196883	883	9.15250482318725
159195	8515	9.12758859544727
114801	163351	9.10705220582211
171169	80301	9.10673301194362
5156	2219	9.08384094167446
339287	196883	9.0809666125445
